Date,Stock,Direction,Predicted,Confidence
2025-06-11,BPCL,-1,1,0.5074771082473367
2025-06-12,BPCL,-1,1,0.5303995633609784
2025-06-13,BPCL,1,1,0.5229673820157562
2025-06-16,BPCL,-1,1,0.5074771082473367
2025-06-17,BPCL,1,1,0.5074771082473367
2025-06-18,BPCL,-1,1,0.5191962136199498
2025-06-19,BPCL,1,1,0.5191962136199498
2025-06-20,BPCL,-1,1,0.5315143905627648
2025-06-23,BPCL,1,1,0.5074771082473367
2025-06-24,BPCL,1,1,0.5191962136199498
2025-06-25,BPCL,1,1,0.5191962136199498
2025-06-26,BPCL,1,1,0.5074771082473367
2025-06-27,BPCL,-1,1,0.5191962136199498
2025-06-30,BPCL,1,1,0.5191962136199498
2025-07-01,BPCL,-1,1,0.5229673820157562
2025-07-02,BPCL,-1,1,0.5191962136199498
2025-07-03,BPCL,1,1,0.5199141110379569
2025-07-04,BPCL,1,1,0.5191962136199498
2025-07-07,BPCL,1,1,0.5191962136199498
2025-07-08,BPCL,-1,1,0.5191962136199498
2025-07-09,BPCL,1,1,0.5191962136199498
2025-07-10,BPCL,-1,1,0.5074771082473367
2025-07-11,BPCL,-1,1,0.5191962136199498
2025-07-14,BPCL,1,1,0.5229673820157562
2025-07-15,BPCL,-1,1,0.5191962136199498
2025-07-16,BPCL,-1,1,0.5191962136199498
2025-07-17,BPCL,-1,1,0.5199141110379569
2025-07-18,BPCL,-1,1,0.5199141110379569
2025-07-21,BPCL,-1,1,0.5199141110379569
2025-07-22,BPCL,1,1,0.5191962136199498
2025-07-23,BPCL,-1,1,0.5191962136199498
2025-07-24,BPCL,-1,1,0.5191962136199498
2025-07-25,BPCL,1,1,0.5191962136199498
2025-07-28,BPCL,1,1,0.5191962136199498
2025-07-29,BPCL,1,1,0.5191962136199498
2025-07-30,BPCL,-1,1,0.5191962136199498
2025-07-31,BPCL,-1,1,0.5191962136199498
2025-08-01,BPCL,-1,1,0.5315143905627648
2025-08-04,BPCL,-1,1,0.5191962136199498
2025-08-05,BPCL,1,1,0.5191962136199498
2025-08-06,BPCL,-1,1,0.5315143905627648
2025-08-07,BPCL,1,1,0.5191962136199498
2025-08-08,BPCL,1,1,0.5191962136199498
2025-08-11,BPCL,1,1,0.5315143905627648
2025-08-12,BPCL,-1,1,0.5199141110379569
2025-08-13,BPCL,-1,1,0.5191962136199498
2025-08-14,BPCL,-1,1,0.5191962136199498
2025-08-18,BPCL,1,1,0.5191962136199498
2025-08-19,BPCL,-1,1,0.5074771082473367
2025-08-20,BPCL,-1,1,0.5074771082473367
2025-08-21,BPCL,-1,1,0.5191962136199498
2025-08-22,BPCL,-1,1,0.5191962136199498
2025-08-25,BPCL,-1,1,0.5191962136199498
2025-08-26,BPCL,-1,1,0.5191962136199498
2025-08-28,BPCL,-1,1,0.5315143905627648
2025-08-29,BPCL,1,1,0.5315143905627648
2025-09-01,BPCL,1,1,0.5315143905627648
2025-09-02,BPCL,-1,1,0.5191962136199498
2025-09-03,BPCL,-1,1,0.5191962136199498
2025-09-04,BPCL,-1,1,0.5191962136199498
2025-09-05,BPCL,1,1,0.5191962136199498
2025-09-08,BPCL,-1,1,0.5191962136199498
2025-09-09,BPCL,1,1,0.5191962136199498
2025-09-10,BPCL,1,1,0.5191962136199498
2025-09-11,BPCL,-1,1,0.5191962136199498
2025-09-12,BPCL,-1,1,0.5191962136199498
2025-09-15,BPCL,1,1,0.5191962136199498
2025-09-16,BPCL,1,1,0.5191962136199498
2025-09-17,BPCL,1,1,0.5191962136199498
2025-09-18,BPCL,1,1,0.5191962136199498
2025-09-19,BPCL,-1,1,0.5191962136199498
2025-09-22,BPCL,1,1,0.5191962136199498
2025-09-23,BPCL,-1,1,0.5191962136199498
2025-09-24,BPCL,-1,1,0.5191962136199498
2025-09-25,BPCL,-1,1,0.5191962136199498
2025-09-26,BPCL,1,1,0.5191962136199498
2025-09-29,BPCL,1,0,0.6536707946224204
2025-09-30,BPCL,1,1,0.5074771082473367
2025-10-01,BPCL,1,1,0.5191962136199498
2025-10-03,BPCL,1,1,0.5191962136199498
2025-10-06,BPCL,-1,1,0.5191962136199498
2025-10-07,BPCL,1,1,0.5191962136199498
2025-10-08,BPCL,-1,1,0.5229673820157562
2025-10-09,BPCL,-1,1,0.5191962136199498
2025-10-10,BPCL,-1,1,0.5199141110379569
2025-10-13,BPCL,-1,1,0.5315143905627648
2025-10-14,BPCL,1,1,0.5191962136199498
2025-10-15,BPCL,-1,1,0.5191962136199498
2025-10-16,BPCL,-1,1,0.5191962136199498
2025-10-17,BPCL,1,1,0.5191962136199498
2025-10-20,BPCL,1,1,0.5191962136199498
2025-10-21,BPCL,-1,1,0.5191962136199498
2025-10-23,BPCL,-1,1,0.5191962136199498
2025-10-24,BPCL,1,1,0.5191962136199498
2025-10-27,BPCL,-1,1,0.5191962136199498
2025-10-28,BPCL,1,1,0.5191962136199498
2025-10-29,BPCL,1,1,0.5191962136199498
2025-10-30,BPCL,-1,1,0.5191962136199498
2025-10-31,BPCL,1,1,0.5074771082473367
2025-11-03,BPCL,1,1,0.5315143905627648
2025-11-04,BPCL,-1,1,0.5074771082473367
2025-11-06,BPCL,1,1,0.5191962136199498
2025-11-07,BPCL,-1,1,0.5191962136199498
2025-11-10,BPCL,1,0,0.6536707946224204
2025-11-11,BPCL,1,1,0.5074771082473367
2025-11-12,BPCL,-1,1,0.5191962136199498
2025-11-13,BPCL,-1,1,0.5191962136199498
2025-11-14,BPCL,1,1,0.5191962136199498
2025-11-17,BPCL,-1,1,0.5191962136199498
2025-11-18,BPCL,-1,1,0.5191962136199498
2025-11-19,BPCL,-1,1,0.5191962136199498
2025-11-20,BPCL,-1,1,0.5191962136199498
2025-11-21,BPCL,-1,1,0.5191962136199498
2025-11-24,BPCL,-1,1,0.5191962136199498
2025-11-25,BPCL,1,1,0.5191962136199498
2025-11-26,BPCL,-1,1,0.5191962136199498
2025-11-27,BPCL,-1,1,0.5191962136199498
2025-11-28,BPCL,-1,1,0.5229673820157562
2025-12-01,BPCL,1,1,0.5315143905627648
2025-12-02,BPCL,-1,1,0.5191962136199498
2025-12-03,BPCL,-1,1,0.5191962136199498
2025-12-04,BPCL,1,1,0.5191962136199498
2025-12-05,BPCL,-1,1,0.5199141110379569
2025-12-08,BPCL,-1,1,0.5191962136199498
2025-12-09,BPCL,1,1,0.5191962136199498
2025-12-10,BPCL,-1,1,0.5191962136199498
2025-12-11,BPCL,1,1,0.5191962136199498
2025-12-12,BPCL,1,1,0.5315143905627648
2025-12-15,BPCL,1,1,0.5191962136199498
2025-12-16,BPCL,1,1,0.5191962136199498
2025-12-17,BPCL,-1,1,0.5191962136199498
2025-12-18,BPCL,1,1,0.5191962136199498
2025-12-19,BPCL,1,1,0.5191962136199498
2025-12-22,BPCL,1,1,0.5191962136199498
2025-12-23,BPCL,-1,1,0.5191962136199498
2025-12-24,BPCL,1,1,0.5191962136199498
2025-12-26,BPCL,1,1,0.5191962136199498
2025-12-29,BPCL,-1,1,0.5191962136199498
2024-05-15,BRITANNIA,1,1,0.5191962136199498
2024-05-16,BRITANNIA,-1,1,0.5191962136199498
2024-05-17,BRITANNIA,1,1,0.5191962136199498
2024-05-21,BRITANNIA,1,1,0.5191962136199498
2024-05-22,BRITANNIA,1,1,0.5191962136199498
2024-05-23,BRITANNIA,-1,1,0.5191962136199498
2024-05-24,BRITANNIA,-1,1,0.5191962136199498
2024-05-27,BRITANNIA,1,1,0.5191962136199498
2024-05-28,BRITANNIA,-1,1,0.5191962136199498
2024-05-29,BRITANNIA,-1,1,0.5191962136199498
2024-05-30,BRITANNIA,-1,1,0.5191962136199498
2024-05-31,BRITANNIA,-1,1,0.5191962136199498
2024-06-03,BRITANNIA,1,1,0.5191962136199498
2024-06-04,BRITANNIA,1,1,0.5191962136199498
2024-06-05,BRITANNIA,-1,1,0.5074771082473367
2024-06-06,BRITANNIA,1,1,0.5191962136199498
2024-06-07,BRITANNIA,1,1,0.5191962136199498
2024-06-10,BRITANNIA,1,1,0.5191962136199498
2024-06-11,BRITANNIA,-1,1,0.5191962136199498
2024-06-12,BRITANNIA,-1,1,0.5191962136199498
2024-06-13,BRITANNIA,1,1,0.5191962136199498
2024-06-14,BRITANNIA,1,1,0.5191962136199498
2024-06-18,BRITANNIA,-1,1,0.5074771082473367
2024-06-19,BRITANNIA,1,1,0.5191962136199498
2024-06-20,BRITANNIA,-1,1,0.5191962136199498
2024-06-21,BRITANNIA,-1,1,0.5191962136199498
2024-06-24,BRITANNIA,1,1,0.5191962136199498
2024-06-25,BRITANNIA,1,1,0.5191962136199498
2024-06-26,BRITANNIA,1,1,0.5191962136199498
2024-06-27,BRITANNIA,1,1,0.5191962136199498
2024-06-28,BRITANNIA,1,1,0.5191962136199498
2024-07-01,BRITANNIA,-1,1,0.5191962136199498
2024-07-02,BRITANNIA,1,1,0.5199141110379569
2024-07-03,BRITANNIA,-1,1,0.5191962136199498
2024-07-04,BRITANNIA,1,1,0.5191962136199498
2024-07-05,BRITANNIA,1,1,0.5191962136199498
2024-07-08,BRITANNIA,1,1,0.5191962136199498
2024-07-09,BRITANNIA,1,1,0.5191962136199498
2024-07-10,BRITANNIA,1,1,0.5191962136199498
2024-07-11,BRITANNIA,1,1,0.5191962136199498
2024-07-12,BRITANNIA,1,1,0.5191962136199498
2024-07-15,BRITANNIA,1,1,0.5191962136199498
2024-07-16,BRITANNIA,1,1,0.5191962136199498
2024-07-18,BRITANNIA,1,1,0.5074771082473367
2024-07-19,BRITANNIA,1,1,0.5074771082473367
2024-07-22,BRITANNIA,1,1,0.5074771082473367
2024-07-23,BRITANNIA,-1,1,0.5074771082473367
2024-07-24,BRITANNIA,1,1,0.5074771082473367
2024-07-25,BRITANNIA,1,1,0.5191962136199498
2024-07-26,BRITANNIA,1,1,0.5191962136199498
2024-07-29,BRITANNIA,-1,1,0.5074771082473367
2024-07-30,BRITANNIA,-1,1,0.5191962136199498
2024-07-31,BRITANNIA,-1,1,0.5191962136199498
2024-08-01,BRITANNIA,-1,1,0.5191962136199498
2024-08-02,BRITANNIA,1,1,0.5191962136199498
2024-08-05,BRITANNIA,1,1,0.5074771082473367
2024-08-06,BRITANNIA,-1,0,0.6011316336564619
2024-08-07,BRITANNIA,-1,1,0.5191962136199498
2024-08-08,BRITANNIA,-1,1,0.5191962136199498
2024-08-09,BRITANNIA,-1,1,0.5191962136199498
2024-08-12,BRITANNIA,1,1,0.5191962136199498
2024-08-13,BRITANNIA,-1,1,0.5191962136199498
2024-08-14,BRITANNIA,1,1,0.5191962136199498
2024-08-16,BRITANNIA,1,1,0.5191962136199498
2024-08-19,BRITANNIA,1,1,0.5191962136199498
2024-08-20,BRITANNIA,1,1,0.5191962136199498
2024-08-21,BRITANNIA,-1,1,0.5191962136199498
2024-08-22,BRITANNIA,-1,1,0.5191962136199498
2024-08-23,BRITANNIA,1,1,0.5199141110379569
2024-08-26,BRITANNIA,-1,1,0.5191962136199498
2024-08-27,BRITANNIA,-1,1,0.5191962136199498
2024-08-28,BRITANNIA,1,1,0.5199141110379569
2024-08-29,BRITANNIA,1,1,0.5191962136199498
2024-08-30,BRITANNIA,1,1,0.5191962136199498
2024-09-02,BRITANNIA,-1,1,0.5191962136199498
2024-09-03,BRITANNIA,1,1,0.5191962136199498
2024-09-04,BRITANNIA,-1,1,0.5191962136199498
2024-09-05,BRITANNIA,-1,1,0.5074771082473367
2024-09-06,BRITANNIA,1,1,0.5229673820157562
2024-09-09,BRITANNIA,1,1,0.5191962136199498
2024-09-10,BRITANNIA,1,1,0.5191962136199498
2024-09-11,BRITANNIA,1,1,0.5191962136199498
2024-09-12,BRITANNIA,1,1,0.5191962136199498
2024-09-13,BRITANNIA,-1,1,0.5191962136199498
2024-09-16,BRITANNIA,1,1,0.5191962136199498
2024-09-17,BRITANNIA,1,1,0.5191962136199498
2024-09-18,BRITANNIA,1,1,0.5191962136199498
2024-09-19,BRITANNIA,1,1,0.5191962136199498
2024-09-20,BRITANNIA,1,1,0.5191962136199498
2024-09-23,BRITANNIA,-1,1,0.5191962136199498
2024-09-24,BRITANNIA,-1,1,0.5191962136199498
2024-09-25,BRITANNIA,1,1,0.5199141110379569
2024-09-26,BRITANNIA,1,1,0.5315143905627648
2024-09-27,BRITANNIA,1,1,0.5191962136199498
2024-09-30,BRITANNIA,1,1,0.5074771082473367
2024-10-01,BRITANNIA,-1,1,0.5074771082473367
2024-10-03,BRITANNIA,-1,1,0.5074771082473367
2024-10-04,BRITANNIA,-1,1,0.5191962136199498
2024-10-07,BRITANNIA,1,1,0.5191962136199498
2024-10-08,BRITANNIA,-1,1,0.5191962136199498
2024-10-09,BRITANNIA,-1,1,0.5191962136199498
2024-10-10,BRITANNIA,-1,1,0.5191962136199498
2024-10-11,BRITANNIA,-1,1,0.5199141110379569
2024-10-14,BRITANNIA,1,1,0.5229673820157562
2024-10-15,BRITANNIA,1,1,0.5191962136199498
2024-10-16,BRITANNIA,-1,1,0.5191962136199498
2024-10-17,BRITANNIA,-1,1,0.5191962136199498
2024-10-18,BRITANNIA,-1,1,0.5191962136199498
2024-10-21,BRITANNIA,-1,1,0.5229673820157562
2024-10-22,BRITANNIA,1,1,0.5191962136199498
2024-10-23,BRITANNIA,-1,1,0.5229673820157562
2024-10-24,BRITANNIA,1,1,0.5199141110379569
2024-10-25,BRITANNIA,1,1,0.5229673820157562
2024-10-28,BRITANNIA,-1,1,0.5191962136199498
2024-10-29,BRITANNIA,1,1,0.5191962136199498
2024-10-30,BRITANNIA,-1,1,0.5199141110379569
2024-10-31,BRITANNIA,-1,1,0.5191962136199498
2024-11-01,BRITANNIA,-1,1,0.5229673820157562
2024-11-04,BRITANNIA,-1,1,0.5199141110379569
2024-11-05,BRITANNIA,1,1,0.5229673820157562
2024-11-06,BRITANNIA,-1,1,0.5191962136199498
2024-11-07,BRITANNIA,1,1,0.5191962136199498
2024-11-08,BRITANNIA,-1,1,0.5191962136199498
2024-11-11,BRITANNIA,-1,1,0.5191962136199498
2024-11-12,BRITANNIA,1,1,0.5315143905627648
2024-11-13,BRITANNIA,-1,1,0.5074771082473367
2024-11-14,BRITANNIA,-1,1,0.5229673820157562
2024-11-18,BRITANNIA,-1,1,0.5191962136199498
2024-11-19,BRITANNIA,-1,1,0.5229673820157562
2024-11-21,BRITANNIA,1,1,0.5229673820157562
2024-11-22,BRITANNIA,1,1,0.5191962136199498
2024-11-25,BRITANNIA,1,1,0.5191962136199498
2024-11-26,BRITANNIA,-1,1,0.5191962136199498
2024-11-27,BRITANNIA,-1,1,0.5191962136199498
2024-11-28,BRITANNIA,1,1,0.5199141110379569
2024-11-29,BRITANNIA,-1,1,0.5315143905627648
2024-12-02,BRITANNIA,1,1,0.5199141110379569
2024-12-03,BRITANNIA,-1,1,0.5074771082473367
2024-12-04,BRITANNIA,1,1,0.5191962136199498
2024-12-05,BRITANNIA,-1,1,0.5191962136199498
2024-12-06,BRITANNIA,-1,1,0.5199141110379569
2024-12-09,BRITANNIA,-1,1,0.5191962136199498
2024-12-10,BRITANNIA,1,1,0.5199141110379569
2024-12-11,BRITANNIA,-1,1,0.5199141110379569
2024-12-12,BRITANNIA,1,1,0.5191962136199498
2024-12-13,BRITANNIA,-1,1,0.5191962136199498
2024-12-16,BRITANNIA,-1,1,0.5191962136199498
2024-12-17,BRITANNIA,1,1,0.5229673820157562
2024-12-18,BRITANNIA,1,1,0.5191962136199498
2024-12-19,BRITANNIA,-1,1,0.5191962136199498
2024-12-20,BRITANNIA,1,1,0.5229673820157562
2024-12-23,BRITANNIA,1,1,0.5199141110379569
2024-12-24,BRITANNIA,1,1,0.5191962136199498
2024-12-26,BRITANNIA,1,1,0.5191962136199498
2024-12-27,BRITANNIA,1,1,0.5199141110379569
2024-12-30,BRITANNIA,-1,1,0.5191962136199498
2024-12-31,BRITANNIA,1,1,0.5191962136199498
2025-01-01,BRITANNIA,-1,1,0.5191962136199498
2025-01-02,BRITANNIA,1,1,0.5191962136199498
2025-01-03,BRITANNIA,-1,1,0.5191962136199498
2025-01-06,BRITANNIA,1,1,0.5191962136199498
2025-01-07,BRITANNIA,1,1,0.5191962136199498
2025-01-08,BRITANNIA,1,1,0.5191962136199498
2025-01-09,BRITANNIA,1,1,0.5191962136199498
2025-01-10,BRITANNIA,-1,1,0.5191962136199498
2025-01-13,BRITANNIA,-1,1,0.5191962136199498
2025-01-14,BRITANNIA,1,1,0.5229673820157562
2025-01-15,BRITANNIA,-1,1,0.5191962136199498
2025-01-16,BRITANNIA,1,1,0.5191962136199498
2025-01-17,BRITANNIA,1,1,0.5191962136199498
2025-01-20,BRITANNIA,1,1,0.5191962136199498
2025-01-21,BRITANNIA,1,1,0.5191962136199498
2025-01-22,BRITANNIA,1,1,0.5191962136199498
2025-01-23,BRITANNIA,1,1,0.5191962136199498
2025-01-24,BRITANNIA,1,1,0.5191962136199498
2025-01-27,BRITANNIA,-1,1,0.5191962136199498
2025-01-28,BRITANNIA,-1,1,0.5191962136199498
2025-01-29,BRITANNIA,1,1,0.5191962136199498
2025-01-30,BRITANNIA,1,1,0.5191962136199498
2025-01-31,BRITANNIA,1,1,0.5191962136199498
2025-02-01,BRITANNIA,-1,1,0.5191962136199498
2025-02-03,BRITANNIA,-1,1,0.5191962136199498
2025-02-04,BRITANNIA,-1,1,0.5191962136199498
2025-02-05,BRITANNIA,1,1,0.5191962136199498
2025-02-06,BRITANNIA,-1,1,0.5315143905627648
2025-02-07,BRITANNIA,1,0,0.5425596835113092
2025-02-10,BRITANNIA,-1,1,0.5191962136199498
2025-02-11,BRITANNIA,1,1,0.5191962136199498
2025-02-12,BRITANNIA,-1,1,0.5191962136199498
2025-02-13,BRITANNIA,1,1,0.5191962136199498
2025-02-14,BRITANNIA,1,1,0.5191962136199498
2025-02-17,BRITANNIA,-1,1,0.5191962136199498
2025-02-18,BRITANNIA,-1,1,0.5191962136199498
2025-02-19,BRITANNIA,-1,1,0.5302815228337343
2025-02-20,BRITANNIA,-1,1,0.5229673820157562
2025-02-21,BRITANNIA,-1,1,0.5191962136199498
2025-02-24,BRITANNIA,-1,1,0.5229673820157562
2025-02-25,BRITANNIA,-1,1,0.5191962136199498
2025-02-27,BRITANNIA,-1,1,0.5191962136199498
2025-02-28,BRITANNIA,1,1,0.5191962136199498
2025-03-03,BRITANNIA,-1,1,0.5315143905627648
2025-03-04,BRITANNIA,1,1,0.5191962136199498
2025-03-05,BRITANNIA,-1,1,0.5229673820157562
2025-03-06,BRITANNIA,1,1,0.5191962136199498
2025-03-07,BRITANNIA,-1,1,0.5229673820157562
2025-03-10,BRITANNIA,1,1,0.5191962136199498
2025-03-11,BRITANNIA,1,1,0.5315143905627648
2025-03-12,BRITANNIA,-1,1,0.5191962136199498
2025-03-13,BRITANNIA,-1,1,0.5191962136199498
2025-03-17,BRITANNIA,-1,1,0.5315143905627648
2025-03-18,BRITANNIA,1,1,0.5315143905627648
2025-03-19,BRITANNIA,1,1,0.5191962136199498
2025-03-20,BRITANNIA,-1,1,0.5191962136199498
2025-03-21,BRITANNIA,-1,1,0.5191962136199498
2025-03-24,BRITANNIA,1,1,0.5315143905627648
2025-03-25,BRITANNIA,1,1,0.5191962136199498
2025-03-26,BRITANNIA,-1,1,0.5191962136199498
2025-03-27,BRITANNIA,1,1,0.5191962136199498
2025-03-28,BRITANNIA,-1,1,0.5191962136199498
2025-04-01,BRITANNIA,1,1,0.5191962136199498
2025-04-02,BRITANNIA,1,1,0.5191962136199498
2025-04-03,BRITANNIA,-1,1,0.5191962136199498
2025-04-04,BRITANNIA,1,1,0.5191962136199498
2025-04-07,BRITANNIA,1,1,0.5191962136199498
2025-04-08,BRITANNIA,1,1,0.5191962136199498
2025-04-09,BRITANNIA,1,1,0.5074771082473367
2025-04-11,BRITANNIA,1,1,0.5191962136199498
2025-04-15,BRITANNIA,1,1,0.5074771082473367
2025-04-16,BRITANNIA,1,1,0.5074771082473367
2025-04-17,BRITANNIA,-1,1,0.5074771082473367
2025-04-21,BRITANNIA,1,1,0.5191962136199498
2025-04-22,BRITANNIA,1,1,0.5191962136199498
2025-04-23,BRITANNIA,-1,1,0.5074771082473367
2025-04-24,BRITANNIA,-1,1,0.5191962136199498
2025-04-25,BRITANNIA,1,1,0.5199141110379569
2025-04-28,BRITANNIA,1,1,0.5199141110379569
2025-04-29,BRITANNIA,-1,1,0.5074771082473367
2025-04-30,BRITANNIA,-1,1,0.5074771082473367
2025-05-02,BRITANNIA,1,1,0.5199141110379569
2025-05-05,BRITANNIA,1,1,0.5191962136199498
2025-05-06,BRITANNIA,-1,1,0.5074771082473367
2025-05-07,BRITANNIA,1,1,0.5191962136199498
2025-05-08,BRITANNIA,1,1,0.5191962136199498
2025-05-09,BRITANNIA,1,1,0.5191962136199498
2025-05-12,BRITANNIA,-1,0,0.6536707946224204
2025-05-13,BRITANNIA,-1,1,0.5074771082473367
2025-05-14,BRITANNIA,-1,1,0.5191962136199498
2025-05-15,BRITANNIA,1,1,0.5229673820157562
2025-05-16,BRITANNIA,1,1,0.5191962136199498
2025-05-19,BRITANNIA,-1,1,0.5191962136199498
2025-05-20,BRITANNIA,1,1,0.5191962136199498
2025-05-21,BRITANNIA,-1,1,0.5199141110379569
2025-05-22,BRITANNIA,1,1,0.5191962136199498
2025-05-23,BRITANNIA,1,1,0.5191962136199498
2025-05-26,BRITANNIA,-1,1,0.5191962136199498
2025-05-27,BRITANNIA,-1,1,0.5191962136199498
2025-05-28,BRITANNIA,1,1,0.5229673820157562
2025-05-29,BRITANNIA,1,1,0.5191962136199498
2025-05-30,BRITANNIA,1,1,0.5191962136199498
2025-06-02,BRITANNIA,-1,1,0.5191962136199498
2025-06-03,BRITANNIA,-1,1,0.5191962136199498
2025-06-04,BRITANNIA,1,1,0.5229673820157562
2025-06-05,BRITANNIA,1,1,0.5191962136199498
2025-06-06,BRITANNIA,1,1,0.5191962136199498
2025-06-09,BRITANNIA,-1,1,0.5191962136199498
2025-06-10,BRITANNIA,-1,1,0.5191962136199498
2025-06-11,BRITANNIA,-1,1,0.5229673820157562
2025-06-12,BRITANNIA,1,1,0.5191962136199498
2025-06-13,BRITANNIA,-1,1,0.5191962136199498
2025-06-16,BRITANNIA,1,1,0.5199141110379569
2025-06-17,BRITANNIA,1,1,0.5191962136199498
2025-06-18,BRITANNIA,-1,1,0.5191962136199498
2025-06-19,BRITANNIA,1,1,0.5191962136199498
2025-06-20,BRITANNIA,-1,1,0.5191962136199498
2025-06-23,BRITANNIA,1,1,0.5191962136199498
2025-06-24,BRITANNIA,1,1,0.5191962136199498
2025-06-25,BRITANNIA,1,1,0.5191962136199498
2025-06-26,BRITANNIA,-1,1,0.5191962136199498
2025-06-27,BRITANNIA,1,1,0.5191962136199498
2025-06-30,BRITANNIA,-1,1,0.5191962136199498
2025-07-01,BRITANNIA,1,1,0.5191962136199498
2025-07-02,BRITANNIA,1,1,0.5191962136199498
2025-07-03,BRITANNIA,-1,1,0.5191962136199498
2025-07-04,BRITANNIA,1,1,0.5191962136199498
2025-07-07,BRITANNIA,-1,1,0.5191962136199498
2025-07-08,BRITANNIA,1,1,0.5191962136199498
2025-07-09,BRITANNIA,-1,1,0.5191962136199498
2025-07-10,BRITANNIA,-1,1,0.5191962136199498
2025-07-11,BRITANNIA,1,1,0.5191962136199498
2025-07-14,BRITANNIA,1,1,0.5315143905627648
2025-07-15,BRITANNIA,1,1,0.5191962136199498
2025-07-16,BRITANNIA,1,1,0.5191962136199498
2025-07-17,BRITANNIA,-1,1,0.5191962136199498
2025-07-18,BRITANNIA,-1,1,0.5191962136199498
2025-07-21,BRITANNIA,1,1,0.5199141110379569
2025-07-22,BRITANNIA,1,1,0.5191962136199498
2025-07-23,BRITANNIA,-1,1,0.5191962136199498
2025-07-24,BRITANNIA,-1,1,0.5191962136199498
2025-07-25,BRITANNIA,1,1,0.5229673820157562
2025-07-28,BRITANNIA,1,1,0.5199141110379569
2025-07-29,BRITANNIA,1,1,0.5191962136199498
2025-07-30,BRITANNIA,1,1,0.5191962136199498
2025-07-31,BRITANNIA,1,1,0.5191962136199498
2025-08-01,BRITANNIA,1,1,0.5191962136199498
2025-08-04,BRITANNIA,-1,1,0.5191962136199498
2025-08-05,BRITANNIA,-1,1,0.5074771082473367
2025-08-06,BRITANNIA,1,1,0.5315143905627648
2025-08-07,BRITANNIA,-1,1,0.5074771082473367
2025-08-08,BRITANNIA,-1,1,0.5191962136199498
2025-08-11,BRITANNIA,-1,1,0.5191962136199498
2025-08-12,BRITANNIA,1,1,0.5199141110379569
2025-08-13,BRITANNIA,-1,1,0.5191962136199498
2025-08-14,BRITANNIA,1,1,0.5191962136199498
2025-08-18,BRITANNIA,1,1,0.5191962136199498
2025-08-19,BRITANNIA,1,1,0.5191962136199498
2025-08-20,BRITANNIA,-1,1,0.5191962136199498
2025-08-21,BRITANNIA,-1,1,0.5191962136199498
2025-08-22,BRITANNIA,1,1,0.5229673820157562
2025-08-25,BRITANNIA,1,1,0.5315143905627648
2025-08-26,BRITANNIA,-1,1,0.5074771082473367
2025-08-28,BRITANNIA,1,1,0.5191962136199498
2025-08-29,BRITANNIA,1,1,0.5191962136199498
2025-09-01,BRITANNIA,1,1,0.5191962136199498
2025-09-02,BRITANNIA,1,1,0.5191962136199498
2025-09-03,BRITANNIA,1,1,0.5191962136199498
2025-09-04,BRITANNIA,-1,1,0.5074771082473367
2025-09-05,BRITANNIA,1,1,0.5191962136199498
2025-09-08,BRITANNIA,1,1,0.5191962136199498
2025-09-09,BRITANNIA,1,1,0.5074771082473367
2025-09-10,BRITANNIA,1,1,0.5074771082473367
2025-09-11,BRITANNIA,-1,1,0.5074771082473367
2025-09-12,BRITANNIA,-1,1,0.5191962136199498
2025-09-15,BRITANNIA,-1,1,0.5191962136199498
2025-09-16,BRITANNIA,-1,1,0.5191962136199498
2025-09-17,BRITANNIA,1,1,0.5191962136199498
2025-09-18,BRITANNIA,-1,1,0.5191962136199498
2025-09-19,BRITANNIA,-1,1,0.5074771082473367
2025-09-22,BRITANNIA,-1,1,0.5191962136199498
2025-09-23,BRITANNIA,1,1,0.5191962136199498
2025-09-24,BRITANNIA,-1,1,0.5191962136199498
2025-09-25,BRITANNIA,-1,1,0.5191962136199498
2025-09-26,BRITANNIA,1,1,0.5191962136199498
2025-09-29,BRITANNIA,1,1,0.5191962136199498
2025-09-30,BRITANNIA,-1,1,0.5191962136199498
2025-10-01,BRITANNIA,1,1,0.5191962136199498
2025-10-03,BRITANNIA,1,1,0.5191962136199498
2025-10-06,BRITANNIA,-1,1,0.5191962136199498
2025-10-07,BRITANNIA,-1,1,0.5191962136199498
2025-10-08,BRITANNIA,1,1,0.5315143905627648
2025-10-09,BRITANNIA,-1,1,0.5191962136199498
2025-10-10,BRITANNIA,-1,1,0.5191962136199498
2025-10-13,BRITANNIA,-1,1,0.5191962136199498
2025-10-14,BRITANNIA,1,1,0.5315143905627648
2025-10-15,BRITANNIA,1,1,0.5191962136199498
2025-10-16,BRITANNIA,1,1,0.5191962136199498
2025-10-17,BRITANNIA,-1,1,0.5191962136199498
2025-10-20,BRITANNIA,1,1,0.5191962136199498
2025-10-21,BRITANNIA,-1,1,0.5191962136199498
2025-10-23,BRITANNIA,-1,1,0.5191962136199498
2025-10-24,BRITANNIA,-1,1,0.5191962136199498
2025-10-27,BRITANNIA,-1,1,0.5191962136199498
2025-10-28,BRITANNIA,-1,1,0.5191962136199498
2025-10-29,BRITANNIA,1,1,0.5191962136199498
2025-10-30,BRITANNIA,-1,1,0.5191962136199498
2025-10-31,BRITANNIA,-1,1,0.5191962136199498
2025-11-03,BRITANNIA,1,1,0.5229673820157562
2025-11-04,BRITANNIA,1,1,0.5199141110379569
